,id,tweet,label,text
3526,753,The coronavirus was created in a lab and patented.,1,The coronavirus was created in a lab and patented.
6557,4571,NEWS! Production of The Batman paused after Robert Pattinson catches Covid from wearing a mask that didn’t cover his mouth https://t.co/0rQv4YgOQr https://t.co/KQplBszS0R,1,NEWS! Production of The Batman paused after Robert Pattinson catches Covid from wearing a mask that didn’t cover his mouth https://t.co/0rQv4YgOQr https://t.co/KQplBszS0R
2514,4160,RT @CDCtravel: Travel increases your chance of getting and spreading #COVID19. If you have international travel plans learn about the COVI…,0,RT @CDCtravel: Travel increases your chance of getting and spreading #COVID19. If you have international travel plans learn about the COVI…
5445,359,@HSELive You should also high-dose with Vitamin D. Extensive clinical evidence that sufficient Vitamin D reduces severity of Covid-19. Hospital protocol for Covid-19 in France to immediately test for and treat Vit D deficiency. Chronic Vit D deficiency in Ireland – why no public campaign?,1,@HSELive You should also high-dose with Vitamin D. Extensive clinical evidence that sufficient Vitamin D reduces severity of Covid-19. Hospital protocol for Covid-19 in France to immediately test for and treat Vit D deficiency. Chronic Vit D deficiency in Ireland – why no public campaign?
1007,620,New Zealand’s number of confirmed cases of COVID-19 remains at 1219.​⁣ ​⁣ Yesterday our laboratories processed 4249 tests bringing the total number of tests completed to date to 494481. There were 542 swabs taken in managed isolation and quarantine facilities yesterday.​⁣,0,New Zealand’s number of confirmed cases of COVID-19 remains at 1219.​⁣ ​⁣ Yesterday our laboratories processed 4249 tests bringing the total number of tests completed to date to 494481. There were 542 swabs taken in managed isolation and quarantine facilities yesterday.​⁣
4770,711,Bill Gates predicted the coronavirus outbreak.,1,Bill Gates predicted the coronavirus outbreak.
6508,771,14 new cases of #COVID19 have been confirmed in Nigeria: 2 in FCT 12 in Lagos Of the 14 6 were detected on a vessel 3 are returning travellers into Nigeria &amp; 1 is close contact of a confirmed case As at 7:35 pm 26th March there are 65 confirmed cases 3 discharged 1 death https://t.co/123vN6oNEB,0,14 new cases of #COVID19 have been confirmed in Nigeria: 2 in FCT 12 in Lagos Of the 14 6 were detected on a vessel 3 are returning travellers into Nigeria &amp; 1 is close contact of a confirmed case As at 7:35 pm 26th March there are 65 confirmed cases 3 discharged 1 death https://t.co/123vN6oNEB
4543,1132,Myanmar navy ships have started blocking and shooting Bengalis to stop them from entering the country with COVID-19.,1,Myanmar navy ships have started blocking and shooting Bengalis to stop them from entering the country with COVID-19.
6712,2776,#HCPs: Attend today’s COCA call: #COVID19 &amp; Telehealth Implementation: Stories from the Field at 2pm ET. Learn more: https://t.co/vWVKebacNF. https://t.co/ZAw7Cux9Gp,0,#HCPs: Attend today’s COCA call: #COVID19 &amp; Telehealth Implementation: Stories from the Field at 2pm ET. Learn more: https://t.co/vWVKebacNF. https://t.co/ZAw7Cux9Gp
7693,832,"A ""Wuhan super virus"" was created in a Chinese biosecurity lab and has infected more than 100,000 people in Wuhan.",1,"A ""Wuhan super virus"" was created in a Chinese biosecurity lab and has infected more than 100,000 people in Wuhan."
2064,1668,UK newspaper says Maulana Saad of Tablighi Jamaat donated Rs 1 crore to PM's relief fund against coronavirus.,1,UK newspaper says Maulana Saad of Tablighi Jamaat donated Rs 1 crore to PM's relief fund against coronavirus.
5352,1670,Garlic water prevents the novel coronavirus according to a Chinese doctor.,1,Garlic water prevents the novel coronavirus according to a Chinese doctor.
7020,846,Coronavirus does spreads through frozen food.,1,Coronavirus does spreads through frozen food.
1690,4249,Trump's Top Coronavirus Medical Recommendations https://t.co/H7ksbZFJKW #donaldtrump #fda #prescriptions #disinfectant #easyoff #febreeze,1,Trump's Top Coronavirus Medical Recommendations https://t.co/H7ksbZFJKW #donaldtrump #fda #prescriptions #disinfectant #easyoff #febreeze
7666,5996,wearing masks has been “proven ineffective.,1,wearing masks has been “proven ineffective.
8067,4183,The world has so far invested USD12 trillion in keeping economies moving. Investing in the COVAX Facility is the fastest way to end this #COVID19 pandemic and ensure a sustainable economic recovery.-@DrTedros,0,The world has so far invested USD12 trillion in keeping economies moving. Investing in the COVAX Facility is the fastest way to end this #COVID19 pandemic and ensure a sustainable economic recovery.-@DrTedros
5343,643,A video shows dogs roaming in Osmania Hospital wards in Hyderabad.,1,A video shows dogs roaming in Osmania Hospital wards in Hyderabad.
1985,3400,Colorado’s Marijuana Shops Are Breaking Sales Records https://t.co/oTYhvb4pTe #coronavirus #marijuana #colorado #potsales,1,Colorado’s Marijuana Shops Are Breaking Sales Records https://t.co/oTYhvb4pTe #coronavirus #marijuana #colorado #potsales
294,2485,There is no one in New Zealand receiving hospital-level care for COVID-19.⁣ ⁣ Yesterday our laboratories completed 3020 tests bringing the total number of tests completed to date to 278872. Full update: https://t.co/SLLwxhK1ip,0,There is no one in New Zealand receiving hospital-level care for COVID-19.⁣ ⁣ Yesterday our laboratories completed 3020 tests bringing the total number of tests completed to date to 278872. Full update: https://t.co/SLLwxhK1ip
1547,1631,Older adults and people w/ severe chronic medical conditions may be at higher risk for severe illness from #COVID19. If you or a loved one are at increased risk of getting COVID-19 act now: stay home when possible &amp; make a plan in case you get sick. https://t.co/juMv7KnMCz. https://t.co/2gWd1u5kHg,0,Older adults and people w/ severe chronic medical conditions may be at higher risk for severe illness from #COVID19. If you or a loved one are at increased risk of getting COVID-19 act now: stay home when possible &amp; make a plan in case you get sick. https://t.co/juMv7KnMCz. https://t.co/2gWd1u5kHg
2012,5440,Sadly there are 11 people with COVID-19 in hospital today; three in Auckland City four in Middlemore three in North Shore and one in Waikato. Eight people are on a ward and three are in ICU – one each in Middlemore North Shore and Waikato Hospital.,0,Sadly there are 11 people with COVID-19 in hospital today; three in Auckland City four in Middlemore three in North Shore and one in Waikato. Eight people are on a ward and three are in ICU – one each in Middlemore North Shore and Waikato Hospital.
588,613,As needed we will refer people we do not make contact with to finding services. 92 of these had invalid phone numbers so have been referred to finding services.,0,As needed we will refer people we do not make contact with to finding services. 92 of these had invalid phone numbers so have been referred to finding services.
3329,5792,The latest update from the Prime Minister and Director-General of Health:⁣ ⁣ • Today we are reporting no new cases of COVID-19.⁣ ⁣ • Today’s combined total of confirmed and probable COVID-19 cases remains at 1497.⁣ https://t.co/iJxzA5EJ4k,0,The latest update from the Prime Minister and Director-General of Health:⁣ ⁣ • Today we are reporting no new cases of COVID-19.⁣ ⁣ • Today’s combined total of confirmed and probable COVID-19 cases remains at 1497.⁣ https://t.co/iJxzA5EJ4k
2403,2494,Deep budget cuts to education and rising poverty caused by the #COVID19 pandemic could force at least 9.7 million children out of school forever by the end of this year with millions more falling behind in learning-@DrTedros,0,Deep budget cuts to education and rising poverty caused by the #COVID19 pandemic could force at least 9.7 million children out of school forever by the end of this year with millions more falling behind in learning-@DrTedros
2129,6351,There’s not a lot more we can report today because so many states appear to have holiday-related backlogs. As the numbers fill in through the week we’ll be able to dig into state and regional data again.,0,There’s not a lot more we can report today because so many states appear to have holiday-related backlogs. As the numbers fill in through the week we’ll be able to dig into state and regional data again.
3998,4672,Please convince your patients to wear masks out in public. https://t.co/g6gXfclpDH via @PaulPauwaert https://t.co/8Usgikdf9c,0,Please convince your patients to wear masks out in public. https://t.co/g6gXfclpDH via @PaulPauwaert https://t.co/8Usgikdf9c
7778,1706,90 new cases of #COVID19Nigeria; Lagos-33 Plateau-27 Kaduna-17 Ogun-6 FCT-4 Anambra-1 Ekiti-1 Nasarawa-1 56478 confirmed 44430 discharged 1088 deaths https://t.co/9C8SVatXVX,0,90 new cases of #COVID19Nigeria; Lagos-33 Plateau-27 Kaduna-17 Ogun-6 FCT-4 Anambra-1 Ekiti-1 Nasarawa-1 56478 confirmed 44430 discharged 1088 deaths https://t.co/9C8SVatXVX
3741,325,As of today following Districts have reported highest cumulative deaths due to #COVID19 in #Maharashtra: ▪️ #Mumbai: 6549 ▪️ #Thane: 2754 ▪️ #Pune: 2342 ▪️ #Jalgaon: 558 ▪️ #Solapur: 532 #COVID__19 #COVID #Covid_19 #COVIDー19 #CoronavirusIndia #COVIDUpdates #coronavirus https://t.co/vvKGLirKTl,0,As of today following Districts have reported highest cumulative deaths due to #COVID19 in #Maharashtra: ▪️ #Mumbai: 6549 ▪️ #Thane: 2754 ▪️ #Pune: 2342 ▪️ #Jalgaon: 558 ▪️ #Solapur: 532 #COVID__19 #COVID #Covid_19 #COVIDー19 #CoronavirusIndia #COVIDUpdates #coronavirus https://t.co/vvKGLirKTl
3508,3246,#IndiaFightsCorona 12 States and UTs have registered Recovery Rate more than the national average. https://t.co/pQ78cr7QZp,0,#IndiaFightsCorona 12 States and UTs have registered Recovery Rate more than the national average. https://t.co/pQ78cr7QZp
7616,1503,The states reported more than 26000 newly discovered cases today. The base of tests was quite large though so the positive rate was ~7%. https://t.co/LhR6QRQRlW,0,The states reported more than 26000 newly discovered cases today. The base of tests was quite large though so the positive rate was ~7%. https://t.co/LhR6QRQRlW
