,id,tweet,label,text
1243,3325,Massive thanks to all the state employees who are updating their public health sites under difficult circumstances. We huddled as a team and put together some suggestions on how #COVID19 test data reporting could be improved to make aggregation easier: https://t.co/A8U7AHubok,0,Massive thanks to all the state employees who are updating their public health sites under difficult circumstances. We huddled as a team and put together some suggestions on how #COVID19 test data reporting could be improved to make aggregation easier: https://t.co/A8U7AHubok
4849,241,@avery_abe @TanMart03 I can't believe they left off the part where they reveal that COVID19 was bio-engineered just to kill Tanner. Fortunately the scientists failed.,1,@avery_abe @TanMart03 I can't believe they left off the part where they reveal that COVID19 was bio-engineered just to kill Tanner. Fortunately the scientists failed.
4748,525,On average each person in Maine with COVID is infecting 0.85 other people. Because each person is infecting less than one other person the total number of current cases in Maine is shrinking. https://t.co/JE2FdTYbiu,0,On average each person in Maine with COVID is infecting 0.85 other people. Because each person is infecting less than one other person the total number of current cases in Maine is shrinking. https://t.co/JE2FdTYbiu
4268,3698,Nurse Danielle DiCenso died of COVID-19 at the age of 33 after being exposed to the virus at the hospital where she worked in Florida.,1,Nurse Danielle DiCenso died of COVID-19 at the age of 33 after being exposed to the virus at the hospital where she worked in Florida.
3522,1578,"Man Doesn't Want To Cause Widespread Panic, But EVERYONE Is Going To Die https://t.co/FHebIgjxvb #death #pandemic #coronavirus",1,"Man Doesn't Want To Cause Widespread Panic, But EVERYONE Is Going To Die https://t.co/FHebIgjxvb #death #pandemic #coronavirus"
7293,4044,Cumulative hospitalizations up to 22303 still largely driven by New York. California is now second in hospitalizations Louisiana third.,0,Cumulative hospitalizations up to 22303 still largely driven by New York. California is now second in hospitalizations Louisiana third.
4134,5652,Number of covid-related deaths has fallen since federal police started an investigation on the number of deaths,1,Number of covid-related deaths has fallen since federal police started an investigation on the number of deaths
3602,3714,RT @COVIDNewsByMIB: #CoronaVirusUpdates: 130000 samples have been tested so far. Out of these 5734 samples tested positive till date.…,0,RT @COVIDNewsByMIB: #CoronaVirusUpdates: 130000 samples have been tested so far. Out of these 5734 samples tested positive till date.…
8455,5301,“Clearly the Obama administration did not leave any kind of game plan for something like this.”,1,“Clearly the Obama administration did not leave any kind of game plan for something like this.”
713,687,Western countries such as Italy Spain France the UK do not treat elderly patients over 65.,1,Western countries such as Italy Spain France the UK do not treat elderly patients over 65.
4186,2122,"Mayor of Greater Manchester Andy Burnham says the prime minister needs to listen to people on a regional level more for a ""greater sense of national unity"" going forward. He adds #COVID19 testing in his region was ""chaotic"". #KayBurley https://t.co/I0Ya5YFTvZ https://t.co/OgDEgdHZuu",0,"Mayor of Greater Manchester Andy Burnham says the prime minister needs to listen to people on a regional level more for a ""greater sense of national unity"" going forward. He adds #COVID19 testing in his region was ""chaotic"". #KayBurley https://t.co/I0Ya5YFTvZ https://t.co/OgDEgdHZuu"
2214,3700,RT @MoHFW_INDIA: #IndiaFightsCorona As India rides the wave of an upsurge in testing many States/UTs have exceeded 140 tests/day/million…,0,RT @MoHFW_INDIA: #IndiaFightsCorona As India rides the wave of an upsurge in testing many States/UTs have exceeded 140 tests/day/million…
5301,1190,RT @NIOSH: Farm owners and operators can help slow the spread of #COVID19. New @CDCgov and @USDOL guidance is available to help farm owners…,0,RT @NIOSH: Farm owners and operators can help slow the spread of #COVID19. New @CDCgov and @USDOL guidance is available to help farm owners…
2923,4279,"#covid19 #coronavirus #coronaoutbreak TRUMP: ""This is a pandemic. I've felt it was a pandemic long before it was called a pandemic.""

ALSO TRUMP: https://t.co/nkERbZDoSS",1,"#covid19 #coronavirus #coronaoutbreak TRUMP: ""This is a pandemic. I've felt it was a pandemic long before it was called a pandemic.""

ALSO TRUMP: https://t.co/nkERbZDoSS"
8048,1598,"""Poll Finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.""",1,"""Poll Finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus."""
1810,545,Queen’s coronavirus broadcast strikes dignified tone despite “Seinfeld” Zoom background #NewsInPhotos #QueenElizabeth #COVID19 https://t.co/x99b7HrT0y,1,Queen’s coronavirus broadcast strikes dignified tone despite “Seinfeld” Zoom background #NewsInPhotos #QueenElizabeth #COVID19 https://t.co/x99b7HrT0y
3486,6165,RT @COVIDNewsByMIB: #CoronaVirusUpdates: 386791 samples have been tested so far 37 173 samples have been tested yesterday: @ICMRDELHI…,0,RT @COVIDNewsByMIB: #CoronaVirusUpdates: 386791 samples have been tested so far 37 173 samples have been tested yesterday: @ICMRDELHI…
7419,1745,We are still in the process of connecting with 632 people. We have had 142 people who will not be tested because of reasons such as being a child being part off repositioning crew currently being overseas or they are refusing a test. 71 people have refused testing.,0,We are still in the process of connecting with 632 people. We have had 142 people who will not be tested because of reasons such as being a child being part off repositioning crew currently being overseas or they are refusing a test. 71 people have refused testing.
3141,197,A photo shows people infected with coronavirus lying on the sidewalk in China.,1,A photo shows people infected with coronavirus lying on the sidewalk in China.
1827,259,The weekend lag effect is pronounced in death reporting. For example last week CA reported 6 deaths on Monday then 111 on Tues. AZ reported 1 death Mon then 117 on Tues. Today AZ reported 8 deaths. CA 23. All these data are the outputs of complicated human processes. https://t.co/WkN4aqCiGT,0,The weekend lag effect is pronounced in death reporting. For example last week CA reported 6 deaths on Monday then 111 on Tues. AZ reported 1 death Mon then 117 on Tues. Today AZ reported 8 deaths. CA 23. All these data are the outputs of complicated human processes. https://t.co/WkN4aqCiGT
1155,3625,Do you believe the results of social media polls? A poll conducted by @BenFordham on Facebook recently found 79% of Australians oppose compulsory vaccination. But the poll had been stacked by a flood of anti-vaxxers #CoronaCheck: https://t.co/V9LWASrWXS #coronavirusfacts https://t.co/mC630dN4U6,1,Do you believe the results of social media polls? A poll conducted by @BenFordham on Facebook recently found 79% of Australians oppose compulsory vaccination. But the poll had been stacked by a flood of anti-vaxxers #CoronaCheck: https://t.co/V9LWASrWXS #coronavirusfacts https://t.co/mC630dN4U6
1324,3764,Aled Jones reveals he prayed to God to show mercy on the UK during the coronavirus crisis but it didn’t work https://t.co/LNbbDu1JOL,1,Aled Jones reveals he prayed to God to show mercy on the UK during the coronavirus crisis but it didn’t work https://t.co/LNbbDu1JOL
4312,2370,"Covid rashes are now responsible for hate? 😬🤣

Covid-19 skin rash website criticised for lack of BAME examples",1,"Covid rashes are now responsible for hate? 😬🤣

Covid-19 skin rash website criticised for lack of BAME examples"
7494,628,British neuroscientist Karl Friston published a study proving 80% of the population is immune to COVID-19. He also said lockdown is useless and based on faulty science,1,British neuroscientist Karl Friston published a study proving 80% of the population is immune to COVID-19. He also said lockdown is useless and based on faulty science
510,400,The governor of Sao Paulo contracted COVID-19 after being vaccinated with the Sinovac Biotech vaccine.,1,The governor of Sao Paulo contracted COVID-19 after being vaccinated with the Sinovac Biotech vaccine.
1680,5071,CCTV: Man throws currency note at petrol pump in Navsari | TV9News,1,CCTV: Man throws currency note at petrol pump in Navsari | TV9News
499,4583,We have reached out to Julius Berger clinic in Lifecamp Abuja and they have NO case as stated in this tweet. They also confirmed that they have access to us and will inform us accordingly if there is a suspect case. https://t.co/PnQ1K2tviz,0,We have reached out to Julius Berger clinic in Lifecamp Abuja and they have NO case as stated in this tweet. They also confirmed that they have access to us and will inform us accordingly if there is a suspect case. https://t.co/PnQ1K2tviz
8055,716,CDC updates &amp; expands list of those at risk of severe #COVID19 illness. Older adults &amp; people w/ underlying medical conditions remain at increased risk for severe illness. CDC has now further defined age- &amp; condition-related risks. See today’s statement: https://t.co/aCeEMrBNlv https://t.co/SIqb8wSank,0,CDC updates &amp; expands list of those at risk of severe #COVID19 illness. Older adults &amp; people w/ underlying medical conditions remain at increased risk for severe illness. CDC has now further defined age- &amp; condition-related risks. See today’s statement: https://t.co/aCeEMrBNlv https://t.co/SIqb8wSank
1856,2,States reported 1121 deaths a small rise from last Tuesday. Southern states reported 640 of those deaths. https://t.co/YASGRTT4ux,0,States reported 1121 deaths a small rise from last Tuesday. Southern states reported 640 of those deaths. https://t.co/YASGRTT4ux
1388,6331,NEWS! Priti Patel’s guide to sleeping soundly during a terrifying pandemic https://t.co/qE5BAjRGEs https://t.co/3lmOIJFxuz,1,NEWS! Priti Patel’s guide to sleeping soundly during a terrifying pandemic https://t.co/qE5BAjRGEs https://t.co/3lmOIJFxuz
5615,1537,Small data entry issue with our Maryland numbers. Stand by for a quick fix to the API.,0,Small data entry issue with our Maryland numbers. Stand by for a quick fix to the API.
3719,549,CDC and @Google remind you that wearing cloth face coverings in public settings can help #SlowTheSpread of #COVID19. Learn more about cloth face coverings: https://t.co/lxWMe4wjd3. https://t.co/CbK0AsnF5b,0,CDC and @Google remind you that wearing cloth face coverings in public settings can help #SlowTheSpread of #COVID19. Learn more about cloth face coverings: https://t.co/lxWMe4wjd3. https://t.co/CbK0AsnF5b
2386,849,Coronavirus may have spread due to the consumption of bat soup according to scientists.,1,Coronavirus may have spread due to the consumption of bat soup according to scientists.
5541,2986,Dr. Fauci says every American should be microchipped.,1,Dr. Fauci says every American should be microchipped.
3236,1135,Our models estimate that #Ohio has a high positive test rate and is near full ICU capacity. Ohio has an elevated risk based on our #ReopeningSafely metrics. Learn more: https://t.co/ugON41Cy2h https://t.co/X2nqNlbOv9,0,Our models estimate that #Ohio has a high positive test rate and is near full ICU capacity. Ohio has an elevated risk based on our #ReopeningSafely metrics. Learn more: https://t.co/ugON41Cy2h https://t.co/X2nqNlbOv9
6172,1908,The rule of thumb 👍 is that you’re number one ☝️ . If you're having friends and whānau over to your home remember that your gatherings need to be kept small and are limited to 10 people – that's you and 9 others. For more information visit: https://t.co/SkuiyVe79L https://t.co/qGktgQNAZf,0,The rule of thumb 👍 is that you’re number one ☝️ . If you're having friends and whānau over to your home remember that your gatherings need to be kept small and are limited to 10 people – that's you and 9 others. For more information visit: https://t.co/SkuiyVe79L https://t.co/qGktgQNAZf
1540,84,#IndiaFightsCorona: India registers a record of highest single day recoveries  More than 1 lakh patients recovered in the last 24 hours #StaySafe #IndiaWillWin https://t.co/QIHLyf4uyp,0,#IndiaFightsCorona: India registers a record of highest single day recoveries  More than 1 lakh patients recovered in the last 24 hours #StaySafe #IndiaWillWin https://t.co/QIHLyf4uyp
